3152	185
4080	8167
11120	1056
9440	8772
2349	9886
2234	674
7380	2740
8303	6230
2031	8581
873	9534
6739	4649
11131	3044
7208	5892
7312	5895
6432	10211
1062	10208
7640	609
4240	865
9203	10267
2911	4159
8346	8976
7622	10083
7646	7977
4668	5338
11614	570
5296	671
11578	235
9180	1722
9090	140
5642	6015
10453	7674
794	2902
10279	5868
10069	6884
8028	2390
5954	5653
6832	6044
11685	7430
10801	739
3287	4403
7904	7842
9172	7
3916	8466
1444	9672
2612	2903
237	560
344	9249
440	3506
3783	8831
11696	1272
7637	6164
8210	10091
2794	1552
10067	6964
4464	10016
7044	1656
8466	8998
3774	7899
8919	4420
11199	3029
1314	396
7192	493
438	2839
11841	10366
9675	9475
1356	381
3646	10108
3909	4367
5474	8706
946	749
7480	8902
608	417
2987	1303
8775	9982
11189	836
6705	103
213	10148
9183	6819
5323	3687
1556	6421
11733	7440
11476	7447
11500	7488
1162	9486
1906	3479
3875	4526
11367	7391
11001	7197
5502	8014
2858	932
10604	55
7452	8188
4320	9927
3304	3976
7425	4980
10532	3099
2089	7025
6763	3330
11324	8281
4531	10724
5612	4872
6549	2760
886	3968
7660	2876
1672	2854
9733	6368
1545	3691
4452	1523
11282	9327
9354	46
7371	1990
8155	1602
4344	1535
2707	6766
1104	8745
9791	6838
605	7921
1712	10502
2260	3572
6998	1048
6314	3390
6591	5707
10011	8322
3548	10533
11059	8341
8256	6346
7288	8354
11350	7021
3211	3096
8936	10400
3994	1009
6442	2059
7616	6156
11773	2621
7058	4967
9380	6871
3606	1168
6158	9455
11636	10757
7198	5817
7037	5826
10464	1360
6951	391
5845	5359
8375	6589
3363	6520
6814	5801
4259	4319
2623	228
2661	8486
1298	883
4136	765
6005	8642
4493	2912
2061	1106
1243	10698
2499	8638
4222	5833
9365	178
8801	6638
6021	4140
9996	8230
3313	3325
429	2396
639	8785
6132	10030
9911	10027
7854	6857
5444	7584
4347	4681
10512	5698
1475	3969
6148	7259
9333	4312
8332	6341
11256	4149
3975	514
5918	477
5365	1550
8838	10084
8049	619
3045	2853
1649	9407
11368	1709
10102	818
4798	5013
11600	7414
6288	3567
5784	7225
5388	1422
9904	3018
7241	6040
6512	1265
413	5587
11650	1401
74	7503
5719	566
3687	1521
8434	8567
8224	5856
2693	2925
716	10692
5047	1130
4906	86
11527	2447
7413	5219
3425	3994
1504	1313
34	2181
8602	10568
5438	10710
8923	6660
9770	2472
11776	1113
2938	9800
8345	9339
6306	5736
10820	1984
10177	3511
11698	626
7516	2423
7800	10517
8712	4932
7797	9030
2876	2733
9206	840
4567	2918
10365	9351
9166	2478
1541	9706
11628	5142
3136	3523
6217	4942
10259	7101
2519	6463
2224	4128
6274	5548
9014	6737
4111	10719
8297	3622
44	9634
1530	2686
10211	6541
4976	483
11805	10206
7598	4543
11564	7429
1291	3610
7478	1410
10263	1039
3266	3628
2384	8610
2108	2263
6977	1648
4617	1911
2077	4458
15	7547
11245	121
1507	1314
527	9861
9527	526
2483	3131
9766	5665
11655	1744
5146	3535
4877	4971
6914	9163
2722	3133
5519	9264
1332	10432
10683	7128
5604	9893
5010	6776
6275	6968
3836	6941
986	4540
2941	9882
8479	3335
1899	5569
11115	7313
2084	5738
3055	2298
6984	177
8853	1374
5171	9003
8226	5043
3518	2174
5179	6599
3991	7882
9951	2651
3540	1302
7039	3229
2095	469
8395	5941
7295	5943
3969	4196
2873	3486
10770	2939
3221	5819
7536	8988
11386	5209
3656	9233
341	186
6572	8408
11267	5897
11660	4579
4148	4862
8416	10377
3282	3327
3923	4266
7269	10566
4008	9404
5882	10171
6614	9279
4587	3074
7529	10553
9906	455
10739	242
805	3867
4826	7215
4922	5299
8051	2310
9645	9409
9191	2418
2428	10565
7690	983
10727	3423
9952	226
6507	2506
2741	1979
5817	10589
10146	7117
8604	2347
8180	6414
8323	4587
5007	5213
2854	1136
5372	8629
6613	3728
4790	5952
51	8465
9067	7146
1144	8684
6890	8076
9096	2678
3291	8607
11479	822
7661	9408
8841	5370
284	1477
11807	7665
1686	2226
2803	1726
5291	10137
10184	4370
1430	8728
4458	3665
10568	4933
9350	1553
9178	6961
4016	4271
11139	1353
3731	4020
7481	10096
1965	2125
9401	5988
9803	7782
11248	7298
8450	1919
4550	4601
2660	6987
6844	2270
10913	7754
7155	704
10490	4715
6487	8493
4131	5007
10327	9263
9248	6950
3362	6613
11247	7294
10178	9130
117	3068
5617	3743
8066	9966
181	1927
3968	5950
634	1674
3063	1765
7570	6142
4161	833
5422	7368
1421	4544
3756	8743
1060	3
2729	4533
8534	2352
10499	6876
8298	6361
8538	7272
5063	4957
8209	890
4277	4663
2037	2813
9242	9888
2537	2443
8451	8424
7220	9171
9708	6989
4574	4186
4960	5233
5112	7016
1693	2002
10628	663
3979	7733
577	4060
5379	5276
7128	9075
1513	4985
5381	9970
11681	8125
3508	4561
3691	6309
10558	1355
4021	1747
4429	524
9104	7064
4082	1465
8306	26
11462	10262
8813	8956
10782	8444
6393	4
10163	10721
8492	7103
10042	6592
8273	10685
2720	7627
7649	6050
7282	2742
8690	4958
3426	9295
6086	7378
8766	2214
11643	6565
515	11
10912	10107
3648	10558
7811	6446
4269	9344
1471	2784
9656	9253
668	466
8567	6984
4670	8268
3346	3334
9023	4349
10831	5669
3011	8519
9126	10550
1042	1877
11511	7481
4651	4754
3835	10579
2076	2736
6476	5744
1353	8269
2539	1398
3112	2197
5454	8935
9899	6812
5553	5256
5271	2057
5426	5247
4539	7185
8647	1848
9934	1806
8840	1996
10591	5437
257	1002
1065	5314
1376	1396
6473	1397
2196	6447
11381	4104
11246	924
2137	10540
8721	5441
2241	2311
6475	3600
8271	10582
1738	4996
9649	3603
4858	9043
784	4208
5156	10380
1821	5443
6571	2724
1890	6758
4795	5033
9155	6371
9519	138
9882	1395
3695	4079
10888	10547
8808	6642
3516	10189
3781	3340
7560	5345
5261	449
7831	6255
4276	10079
6191	2948
7403	7513
11299	4975
6758	7002
6881	2476
1239	509
8535	1932
5757	1155
10384	5279
8347	7893
1950	10816
9070	4439
4401	9900
3491	1275
2681	3098
8671	6716
10599	137
9509	1682
7832	10234
9477	3017
2487	9736
10662	7228
11580	3444
2492	3708
3513	4671
5896	8563
5232	5158
10486	132
8885	812
9306	4733
7464	2350
10356	9467
767	4225
8055	10583
10491	7996
3824	746
2518	3429
6656	9286
1413	2305
5084	2625
8682	5261
2550	10508
5306	1017
11840	9724
408	3964
5448	6668
79	5408
7557	306
4112	4315
5733	2206
4397	4713
6615	10139
8467	7461
6105	5733
228	2118
3244	6121
11701	8746
10452	5795
1350	7680
9407	2229
5170	8467
1208	2505
3166	10612
1320	3293
11	6877
5046	10758
9762	10777
8212	2865
420	3107
3246	3381
10954	43
5828	5684
804	8560
5140	779
11290	9758
7435	336
788	8233
7407	7037
8121	4322
7429	3483
7813	6247
11531	9690
8573	10811
8470	653
2066	1495
11010	1868
6034	2379
9590	9841
2545	7140
4375	3027
11753	5466
10024	3010
9567	3839
6379	8903
8695	1901
9540	2362
1985	9614
2813	10471
9858	5777
7360	5095
1358	9622
129	3294
5949	9790
220	10504
3212	4429
2392	8792
3739	1732
3446	4410
11114	4046
4781	5203
1551	2287
10719	7257
8462	10602
10744	2088
8162	9417
11540	10241
491	8524
691	10085
10131	3019
11300	8919
8247	737
1735	8859
7707	6313
9692	9915
9498	7060
2191	5301
4811	8458
10494	7557
4113	6076
3848	806
1345	590
8563	1237
8415	5151
1675	3742
11316	3640
838	9650
955	8549
3111	1894
5363	1175
4433	261
10355	3902
7732	6720
8595	6770
2554	2369
11409	4059
10338	5951
3090	2743
8504	7291
10266	8376
4043	9006
3644	3882
6109	10068
8843	2145
7559	251
9284	6794
2896	282
997	2217
9826	4828
3325	3398
2333	10551
1833	1666
1654	9576
8038	7985
3345	3388
465	5096
3465	3459
8551	10431
2287	5472
4902	7917
10287	8501
5569	7608
70	516
6310	8005
5049	3692
4541	2941
3649	2237
11196	7296
5833	1852
1599	894
6786	456
2932	3140
5900	5369
4741	7280
2753	3582
9265	6960
9848	613
1465	1626
9837	1363
6510	9524
9133	9306
5414	7799
3500	2539
5894	9034
669	8079
4230	4356
8713	4178
8196	10040
8312	1637
6198	2204
10893	4564
1780	8320
4698	2814
10625	7879
11692	7976
3993	4342
2777	3225
1365	1758
5855	4435
10918	7212
1271	10221
3984	4624
10896	2387
4827	8185
828	10260
7110	3228
11534	9206
623	10682
4807	1963
657	9368
10539	6848
4606	2413
5614	1001
8879	10611
4440	1251
4029	1783
7881	3910
5466	10066
3254	3494
11033	180
3155	9310
10293	6536
269	5893
8446	8130
7268	3270
8308	9266
5290	6760
11216	7322
3985	10459
9313	4740
5713	5470
8960	1564
5383	1619
5205	1563
5130	8046
1554	678
6937	10394
10853	2812
434	10118
179	10738
8737	1824
7315	10677
5335	5404
4836	5011
2793	1323
2308	2395
8873	6731
11116	7774
2114	7694
10734	7263
9976	10734
6865	1437
11710	7450
3255	4151
2445	8052
11736	10418
9742	3394
3274	947
7368	8407
11615	699
2923	2060
10321	9774
10428	8971
5433	468
1968	9068
3378	9242
11259	7283
4718	648
3592	4891
6960	9636
9069	1421
5875	7950
8552	5026
5133	4498
11565	8513
902	3021
5181	4688
2881	3130
735	10350
11235	858
11506	817
11181	7418
7384	10656
4688	144
3980	4249
2719	7163
1984	8591
10397	3104
4303	4732
7786	1954
2359	1292
9436	783
1041	1114
9900	2175
3464	10769
7841	6054
6224	9586
6849	2072
7705	7125
11110	605
2122	2488
11204	3724
3034	2840
7829	6318
11402	10294
10015	2364
11633	9257
11785	7504
2303	1703
10872	3088
3735	4179
2996	5873
7486	6168
11232	264
10676	4210
4843	8651
8118	9520
6068	2908
11435	7072
7736	10
644	9373
2478	3015
993	946
11176	5632
9785	1597
9037	6677
3060	2634
3194	4794
1666	1792
1486	6912
366	4690
11584	7478
6215	1614
1547	1235
10698	1324
