827	781
4876	2454
605	7921
11460	8025
5975	6242
1899	5569
3975	514
10830	8084
668	466
5653	7936
9107	10329
9096	2678
8813	8956
9401	5988
1387	1021
1601	10265
9951	2651
4277	4663
7085	4164
9365	178
4112	4315
5851	5323
3969	4196
6867	5944
10512	5698
5844	2657
10259	7101
1547	1235
5291	10137
677	10812
8962	6747
2741	1979
7313	5978
1370	5872
4666	2727
5734	1445
3773	1230
9369	4728
7844	10450
11476	7447
9322	4197
1053	223
8479	3335
11059	8341
43	2633
10872	3088
8462	10602
7485	10133
1221	1098
751	9684
3979	7733
4371	4756
324	3901
10779	6453
11121	7312
1446	4801
1534	10403
6960	9636
8253	8799
1675	3742
10272	4954
7976	2588
1853	5206
4834	1804
3045	2853
8604	2347
10651	4884
3296	4028
4567	2918
5492	1371
5377	6805
11615	699
3289	6962
11701	8746
2932	3140
896	8565
10654	10039
8227	2019
4531	10724
8831	2422
3155	9310
8323	4587
8509	3913
4811	8458
8121	4322
11057	10270
9972	9772
9078	7018
5831	3003
8307	7364
2108	2263
11246	924
10952	7843
4798	5013
7718	10330
9067	7146
6034	2379
11282	9327
4222	5833
11067	5155
9046	6735
6013	2095
11811	8609
8721	5441
2990	3392
4356	761
10276	320
2856	3306
3121	8691
7403	7513
4401	9900
4248	4374
2858	932
7113	9734
4136	765
9120	6863
2861	4734
6379	8903
1542	7884
10587	9232
11805	10206
10365	9351
7032	5771
5049	3692
3515	6328
6614	9279
3675	8906
8804	4793
3118	7340
1470	733
11110	605
11636	10757
5530	5110
4717	4955
2499	8638
8682	5261
4433	261
4795	5033
8766	2214
11500	7488
3021	5967
2033	5877
6507	2506
4078	8732
9206	840
8346	8976
4949	172
413	5587
694	9850
2873	3486
7598	4543
1735	8859
5872	5304
5193	2349
5317	35
10241	9613
337	7598
2867	7011
10428	8971
237	560
9550	9989
5433	468
3529	3222
6559	4101
818	1750
3230	308
3090	2743
5454	8935
14	725
1305	916
5818	5904
1284	10679
2287	5472
5205	1563
11367	7391
6276	7786
10317	2731
10552	9456
9556	6855
10464	1360
1520	454
10568	4933
7465	5572
491	8524
802	775
4668	5338
3508	4561
11034	7226
4445	8694
332	9641
6053	5523
8470	653
8224	5856
9023	4349
438	2839
9952	226
6758	7002
11757	1525
11237	6175
262	1781
5290	6760
7214	9979
2623	228
1278	1358
8963	465
946	749
11031	9048
11350	7021
10391	4931
2249	10600
4439	10442
5140	779
1393	9685
9784	2442
8431	3680
4192	7984
8416	10377
1356	381
9741	10593
4614	10278
11477	10537
9733	6368
5204	48
10871	5630
5084	2625
8377	6455
9308	7974
6020	8554
3390	8794
1042	1877
3544	7659
11584	7478
532	1715
5094	3616
11681	8125
7359	10622
1372	2137
5077	4173
4458	3665
6636	4310
5855	4435
8200	6425
11256	4149
3548	10533
8415	5151
9160	6865
4147	914
9172	7
493	9420
4436	4645
3351	3311
2878	970
5406	2047
8587	9923
3648	10558
9124	10670
9766	5665
1828	4462
8838	10084
4397	4713
5828	5684
9477	3017
8653	5097
360	4449
10495	2309
10625	7879
341	186
9762	10777
5046	10758
3824	746
11114	4046
9690	4952
5536	5107
2701	2774
2308	2395
2777	3225
8478	9859
11580	3444
7481	10096
191	4508
6179	8460
5642	6015
1239	509
10313	5985
7124	3694
9123	8313
6843	10359
7714	4219
7187	598
2911	4159
526	4216
5782	8273
993	946
8057	6431
10675	8755
5549	6199
4369	10134
3945	4430
6041	8640
2327	8886
7800	10517
2712	7532
9313	4740
2692	9710
3352	3888
1320	3293
4922	5299
6059	10802
11409	4059
4440	1251
10184	4370
5086	3080
11422	6436
8551	10431
1447	5285
3594	1139
3695	4079
6708	5420
3513	4671
398	9677
9199	9126
3518	2174
4266	659
3211	3096
425	8404
10494	7557
4900	4254
6705	103
594	4700
7039	3229
4350	6976
4429	524
1950	10816
7127	1092
1201	2179
3922	4962
7947	3810
280	5189
4240	865
5758	5809
1104	8745
3304	3976
10591	5437
5422	7368
10042	6592
11692	7976
4095	7329
4700	4946
5446	9283
4258	1137
8066	9966
9839	1748
8475	5231
3781	3340
6297	4114
3193	3346
34	2181
9780	10098
6877	7962
7880	10554
11131	3044
925	4679
10015	2364
3491	1275
2068	90
171	1274
5063	4957
3845	6559
4461	8468
1558	446
10782	8444
10360	6488
366	4690
9363	9816
1495	9648
9148	5823
11660	4579
10297	7442
9832	3484
7736	10
11006	4812
117	3068
7529	10553
10513	6892
3214	10341
93	5014
6510	9524
6393	4
11324	8281
3748	1670
346	9227
6040	275
1172	10201
4441	9166
18	4813
11279	7394
2722	3133
7407	7037
9134	9688
7014	4784
176	9385
79	5408
9265	6960
11753	5466
7891	8152
5871	5402
4156	10675
2225	10417
4320	9927
5845	5359
7425	4980
7315	10677
9451	49
10565	7581
7368	8407
8504	7291
10604	55
